siteID,collectDate,taxonID,scientificName,fishTotalLength,fishWeight,fishLifeStage
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,142,40.6,adult
CRAM,2018-05-01,PERFLA,Perca flavescens,63,2.2,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,135,22.1,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,63,2.8,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,63,2.8,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,72,2.9,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,60,1.7,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,62,2,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,70,4.3,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,74,3.3,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,63,2.3,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,62,1.6,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,50,1.6,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,80,8.1,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,95,11.2,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,64,1.9,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,70,2.8,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,60,1.7,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,60,2.9,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,67,3,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,63,1.5,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,65,2.7,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,66,2.3,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,64,2,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,59,2.2,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,59,2.2,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,202,130.6,adult
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,50,1.5,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,72,2.8,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,58,1.5,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,61,2.7,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,70,3.9,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,86,4.2,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,91,10.3,juvenile
CRAM,2018-05-01,PERFLA,Perca flavescens,109,12.4,juvenile
CRAM,2018-05-01,PERFLA,Perca flavescens,61,2,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,110,17.2,juvenile
CRAM,2018-05-01,PERFLA,Perca flavescens,66,2.4,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,119,24.5,juvenile
CRAM,2018-05-01,PERFLA,Perca flavescens,61,1.9,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,88,8,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,57,1.9,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,140,38.1,adult
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,75,5.2,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,57,1.9,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,62,2.3,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,71,4.7,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,65,3.5,young of year
CRAM,2018-05-01,PERFLA,Perca flavescens,59,2.5,young of year
CRAM,2018-05-01,UMBLIM,Umbra limi,49,0.9,young of year
CRAM,2018-05-01,UMBLIM,Umbra limi,61,2.3,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,65,3.3,young of year
CRAM,2018-05-01,UMBLIM,Umbra limi,72,3.9,juvenile
CRAM,2018-05-01,UMBLIM,Umbra limi,56,1.6,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,67,3.6,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,55,2,young of year
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,52,1.5,young of year
CRAM,2018-05-01,UMBLIM,Umbra limi,63,2.2,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,73,4.7,young of year
CRAM,2018-05-01,UMBLIM,Umbra limi,48,0.8,young of year
CRAM,2018-05-01,UMBLIM,Umbra limi,59,2.4,adult
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,47,1.4,young of year
CRAM,2018-05-01,ETHEXI,Etheostoma exile,54,1.2,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,83,8.6,juvenile
CRAM,2018-05-01,LEPMAC,Lepomis macrochirus,69,4.3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,144,42.1,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,54,2,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,62,2.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,62,3.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,136,38.1,adult
CRAM,2018-06-01,PERFLA,Perca flavescens,90,6.8,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,68,4,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,60,2.2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,78,5.2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,81,7.1,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,60,2.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,78,5.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,67,3.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,51,1.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,52,1.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,67,3.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,62,3.4,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,60,2.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,102,15.6,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,144,44.4,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,68,3.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,51,1.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,158,57.5,adult
CRAM,2018-06-01,PERFLA,Perca flavescens,68,2.9,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,65,2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,77,5.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,54,1.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,78,5.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,57,2.3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,130,36.1,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,82,7.6,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,98,7,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,54,1.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,121,24.2,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,53,1.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,53,1.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,74,5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,57,2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,44,0.9,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,106,8.2,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,115,11.9,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,121,26.3,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,119,22.3,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,55,2.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,69,3.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,74,4.8,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,98,7.8,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,101,7.1,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,105,16.1,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,96,6.2,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,148,50.3,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,149,47.5,adult
CRAM,2018-06-01,PERFLA,Perca flavescens,93,7,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,61,2.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,56,2.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,55,2.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,61,2.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,97,12.9,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,63,3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,56,1.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,63,2.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,147,46.5,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,53,2,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,59,1.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,81,6.6,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,54,1.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,1.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,56,2.4,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,56,1.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,65,3.4,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,85,7.6,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,65,3.2,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,70,2.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,65,3.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,62,2.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,61,3.1,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,116,8.5,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,120,16.1,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,63,2.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,52,1.4,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,62,3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,55,1.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,64,3.3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.4,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,65,2.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,68,3.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,63,2.9,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,60,2.3,young of year
CRAM,2018-06-01,ETHNIG1,Etheostoma nigrum,50,0.9,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,80,6.4,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,55,2.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,65,3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,69,3.1,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,139,24.2,adult
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,64,2.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,56,2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.6,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,60,2.4,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,58,2.2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,79,6,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,55,1.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,54,1.8,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,97,9,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,69,2.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,69,3.7,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,58,2.1,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,85,8.3,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,87,7.2,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,51,1.7,young of year
CRAM,2018-06-01,ETHNIG1,Etheostoma nigrum,62,0.6,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,73,4.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,56,1.8,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,58,2.2,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,59,2.3,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,50,1.5,young of year
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,96,12.8,juvenile
CRAM,2018-06-01,LEPMAC,Lepomis macrochirus,53,2.1,young of year
CRAM,2018-06-01,PERFLA,Perca flavescens,98,7.1,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,94,6.5,juvenile
CRAM,2018-06-01,PERFLA,Perca flavescens,141,32.5,adult
CRAM,2018-06-01,PERFLA,Perca flavescens,63,1.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,40,0.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,130,30.8,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,75,5.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,41,0.3,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,88,6.7,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,67,1.2,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,70,3.4,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,73,4.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,103,13.4,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,64,2.1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,80,4.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,110,16.2,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,56,1.1,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,95,9.5,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,85,5.2,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,61,1.4,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,95,10,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,90,8.2,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,114,18.3,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,61,3.2,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,75,4.6,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,69,1.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,67,4.1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,96,10.1,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,75,4.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,74,4.5,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,91,8.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,89,8.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,82,5.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,139,30.8,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,93,10,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,76,3.9,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,71,2.4,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,60,1.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,94,9.4,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,118,20.3,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,95,8.2,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,97,10.7,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,106,15.7,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,40,0.8,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,65,2.1,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,35,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,27,0.3,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,59,1.2,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,65,1.8,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,61,2.8,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,30,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,113,18.8,juvenile
CRAM,2018-10-01,UMBLIM,Umbra limi,90,9.2,gravid female
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,72,4.9,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,7,4.7,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,35,0.3,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,51,1,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,8,0.3,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,56,1.8,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,28,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,79,6.2,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,40,0.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,90,8.4,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,31,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,34,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,36,0.3,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,55,1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,96,10,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,199,153.4,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,100,12.1,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,61,2.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,104,14.7,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,42,1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,112,14.1,juvenile
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,58,1.4,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,86,6.1,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,82,6.4,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,132,34,juvenile
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,74,3.3,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,84,6.1,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,76,5.8,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,81,7.1,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,66,3.3,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,41,0.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,63,2.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,40,0.8,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,68,3.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,73,4.2,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,98,9.2,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,137,31.9,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,71,3.5,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,76,4.9,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,74,3.7,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,71,4.1,juvenile
CRAM,2018-10-01,UMBLIM,Umbra limi,59,2.2,adult
CRAM,2018-10-01,MICSAL,Micropterus salmoides,116,15.9,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,43,1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,48,0.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,74,4.2,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,57,1.2,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,71,4.2,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,90,8.2,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,66,3.5,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,48,1.2,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,115,15.8,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,45,1.1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,110,14,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,45,1,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,89,7.2,juvenile
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,65,1.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,34,0.8,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,38,0.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,40,0.6,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,64,2,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,62,1.5,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,72,5.5,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,44,1.2,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,72,3.5,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,69,4.7,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,74,2.9,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,56,1.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,69,4,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,38,0.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,64,3.7,juvenile
CRAM,2018-10-01,PERFLA,Perca flavescens,61,1.2,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,92,64,adult
CRAM,2018-10-01,PERFLA,Perca flavescens,59,1.6,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,68,4.6,juvenile
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,57,1.2,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,60,2.1,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,61,2.3,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,45,0.9,young of year
CRAM,2018-10-01,PERFLA,Perca flavescens,63,2.1,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,67,1.9,juvenile
CRAM,2018-10-01,PERFLA,Perca flavescens,53,1.2,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,67,2.5,adult
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,63,1.8,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,42,1.1,young of year
CRAM,2018-10-01,ETHEXI,Etheostoma exile,50,0.9,adult
CRAM,2018-10-01,PERFLA,Perca flavescens,68,2.8,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,32,0.3,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,66,3.8,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,38,0.3,young of year
CRAM,2018-10-01,NOTCRY,Notemigonus crysoleucas,64,1.5,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,93,9.4,juvenile
CRAM,2018-10-01,MICSAL,Micropterus salmoides,44,0.8,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,41,0.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,33,0.5,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,85,5.8,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,38,0.8,young of year
CRAM,2018-10-01,MICSAL,Micropterus salmoides,44,0.9,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,69,4.2,juvenile
CRAM,2018-10-01,UMBLIM,Umbra limi,68,3.8,gravid female
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,131,30.3,adult
CRAM,2018-10-01,UMBLIM,Umbra limi,64,2.5,adult
CRAM,2018-10-01,UMBLIM,Umbra limi,58,2,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,61,2.6,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,39,0.7,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,68,3.9,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,74,5.1,juvenile
CRAM,2018-10-01,UMBLIM,Umbra limi,66,2.6,adult
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,66,3.5,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,31,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,33,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,28,0.3,young of year
CRAM,2018-10-01,UMBLIM,Umbra limi,39,0.6,juvenile
CRAM,2018-10-01,UMBLIM,Umbra limi,36,0.6,juvenile
CRAM,2018-10-01,UMBLIM,Umbra limi,54,1.4,juvenile
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,32,0.3,young of year
CRAM,2018-10-01,LEPMAC,Lepomis macrochirus,28,0.3,young of year
