uid,domainID,siteID,namedLocation,passStartTime,passEndTime,passNumber,reachID,eventID,waterTemp,dissolvedOxygen,specificConductance,samplerType,habitatType,subdominantHabitatType,initialFrequency,initialDutyCycle,initialVoltage,finalFrequency,finalDutyCycle,finalVoltage,efTime,settingsChanged,initialFrequency2,initialDutyCycle2,initialVoltage2,finalFrequency2,finalDutyCycle2,finalVoltage2,efTime2,settingsChanged2,netIntegrity,netSetTime,netEndTime,netDeploymentTime,netLength,netDepth,targetTaxaPresent,remarks,publicationDate,release
be291de3-9268-43d2-98e2-83921ab451ae,D05,CRAM,CRAM.AOS.riparian.point.10,2021-05-20T04:46:00Z,2021-05-20T05:02:00Z,3,CRAM.20210518.10,CRAM.20210519.10.3.e-fisher,NA,NA,NA,electrofisher,littoral,NA,40,30,500,40,30,500,644,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231228T002446Z,RELEASE-2024
932f5a20-1639-49c8-80c2-a46541fc2232,D05,CRAM,CRAM.AOS.riparian.point.02,2021-05-20T05:32:00Z,2021-05-20T05:40:00Z,1,CRAM.20210518.02,CRAM.20210520.02.1.e-fisher,18,8.9,11.5,electrofisher,littoral,NA,40,30,500,40,30,500,372,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Y,NA,20231228T002446Z,RELEASE-2024
b48765cf-10eb-4101-8c0a-26f678db5385,D05,CRAM,CRAM.AOS.riparian.point.02,2021-05-20T16:22:00Z,2021-05-20T17:42:00Z,5,CRAM.20210518.02,CRAM.20210520.02.5.gill,17.8,9,11.4,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-20T16:08:00Z,2021-05-20T17:20:00Z,1.2,NA,8.1,Y,NA,20231228T002446Z,RELEASE-2024
592e6f26-c33a-4ced-b4ce-49ba9cf781ad,D05,CRAM,CRAM.AOS.riparian.point.03,2021-05-20T16:25:00Z,2021-05-20T18:44:00Z,5,CRAM.20210518.03,CRAM.20210520.03.5.gill,17.9,9.1,11.4,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-20T16:28:00Z,2021-05-20T17:38:00Z,1.17,NA,3.8,Y,NA,20231228T002446Z,RELEASE-2024
b8ecdd1f-dd16-4ca5-ae3c-2739b2b4fb5b,D05,CRAM,CRAM.AOS.riparian.point.10,2021-05-20T19:00:00Z,2021-05-20T20:12:00Z,5,CRAM.20210518.10,CRAM.20210520.10.5.gill,18.1,10.4,11.6,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2021-05-20T19:01:00Z,2021-05-20T20:08:00Z,1.12,NA,3.5,N,NA,20231228T002446Z,RELEASE-2024
a0252a2c-fa4a-4a0f-8231-fb83f818a9b0,D09,PRLA,PRLA.AOS.riparian.point.10,2016-10-04T22:15:00Z,2016-10-05T00:01:00Z,1,PRLA.20161004.10,PRLA.20161004.10.1.gill,15.8,10.3,768,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-04T22:15:00Z,2016-10-05T00:01:00Z,1.75,NA,6.5,N,NA,20231227T012525Z,RELEASE-2024
b7c471bd-4586-4436-b3d7-331e38acb690,D09,PRLA,PRLA.AOS.riparian.point.09,2016-10-04T22:25:00Z,2016-10-05T00:15:00Z,1,PRLA.20161004.09,PRLA.20161004.09.1.gill,15.6,9.1,776,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-04T22:25:00Z,2016-10-05T00:15:00Z,1.84,NA,8.7,N,NA,20231227T012525Z,RELEASE-2024
4da8ee44-12bb-4786-b756-8c8fd5e7c78f,D09,PRLA,PRLA.AOS.riparian.point.10,2016-10-04T23:02:00Z,2016-10-05T13:40:00Z,1,PRLA.20161004.10,PRLA.20161004.10.1.fyke,15.7,10.6,773,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-04T23:02:00Z,2016-10-05T13:40:00Z,14.63,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
4b86637c-df22-40d9-a620-36156a2c3215,D09,PRLA,PRLA.AOS.riparian.point.09,2016-10-04T23:21:00Z,2016-10-05T13:50:00Z,1,PRLA.20161004.09,PRLA.20161004.09.1.fyke,15.5,9,775,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-04T23:21:00Z,2016-10-05T13:50:00Z,14.5,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
20c2c74c-b08a-43b0-a7d8-9fe9ec5d7e44,D09,PRLA,PRLA.AOS.riparian.point.05,2016-10-05T00:55:00Z,2016-10-05T03:20:00Z,2,PRLA.20161004.05,PRLA.20161004.05.2.e-fisher,15.9,8.7,792,electrofisher,NA,NA,30,20,200,30,20,200,177,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
22d97a79-39a7-4be0-aa19-7fa6550869cc,D09,PRLA,PRLA.AOS.riparian.point.05,2016-10-05T00:55:00Z,2016-10-05T03:20:00Z,3,PRLA.20161004.05,PRLA.20161004.05.3.e-fisher,15.9,8.7,792,electrofisher,NA,NA,30,20,200,30,20,200,170,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
18873690-124e-44fe-8130-6a20ce90c687,D09,PRLA,PRLA.AOS.riparian.point.05,2016-10-05T00:55:00Z,2016-10-05T03:20:00Z,1,PRLA.20161004.05,PRLA.20161004.05.1.e-fisher,15.9,8.7,792,electrofisher,NA,NA,30,20,200,30,20,200,207,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
9a457da2-d262-4fc6-9d65-835f9d037619,D09,PRLA,PRLA.AOS.riparian.point.07,2016-10-05T03:45:00Z,2016-10-05T03:57:00Z,1,PRLA.20161004.07,PRLA.20161004.07.1.e-fisher,14.5,8.4,756,electrofisher,NA,NA,30,20,200,30,20,200,148,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
da25eb8f-6ce9-41fc-bb91-ccbbad289f21,D09,PRLA,PRLA.AOS.riparian.point.02,2016-10-05T23:20:00Z,2016-10-06T14:52:00Z,1,PRLA.20161005.02,PRLA.20161005.02.1.fyke,10.6,9.6,690,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-05T23:20:00Z,2016-10-06T14:52:00Z,15.5,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
c0867664-132f-48e4-8e46-7f36dd942017,D09,PRLA,PRLA.AOS.riparian.point.01,2016-10-05T23:40:00Z,2016-10-06T14:40:00Z,1,PRLA.20161005.01,PRLA.20161005.01.1.fyke,10.7,9.8,691,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-05T23:40:00Z,2016-10-06T14:40:00Z,15,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
13b32f75-131b-48d5-9772-8ac9f94cbae9,D09,PRLA,PRLA.AOS.riparian.point.09,2016-10-06T01:00:00Z,2016-10-06T03:55:00Z,2,PRLA.20161004.09,PRLA.20161005.09.2.e-fisher,11.2,9.3,702,electrofisher,NA,NA,30,20,200,30,20,200,150,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
f39a3e92-b979-4c76-a3b0-7459688a2ded,D09,PRLA,PRLA.AOS.riparian.point.09,2016-10-06T01:00:00Z,2016-10-06T03:55:00Z,1,PRLA.20161004.09,PRLA.20161005.09.1.e-fisher,11.2,9.3,702,electrofisher,NA,NA,30,20,200,30,20,200,184,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
5f1edf64-e8bc-4f16-af6f-f796be3a4bd5,D09,PRLA,PRLA.AOS.riparian.point.09,2016-10-06T01:00:00Z,2016-10-06T03:55:00Z,3,PRLA.20161004.09,PRLA.20161005.09.3.e-fisher,11.2,9.3,702,electrofisher,NA,NA,30,20,200,30,20,200,176,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
01c7ba2f-b4f0-4dc3-abc4-88348e0583d0,D09,PRLA,PRLA.AOS.riparian.point.10,2016-10-06T03:00:00Z,2016-10-06T03:07:00Z,1,PRLA.20161004.10,PRLA.20161005.10.1.e-fisher,9.8,9.6,676,electrofisher,NA,NA,30,20,200,30,20,200,94,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
f12d4ccf-51b4-4efc-ac1a-3ea648cf38fa,D09,PRLA,PRLA.AOS.riparian.point.02,2016-10-06T18:10:00Z,2016-10-06T19:25:00Z,1,PRLA.20161005.02,PRLA.20161006.02.1.gill,8.7,9.7,658,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-06T18:10:00Z,2016-10-06T19:25:00Z,1.25,NA,NA,N,NA,20231227T012525Z,RELEASE-2024
a7924c63-032d-4cb5-aabf-6b6bd9ba3b76,D09,PRLA,PRLA.AOS.riparian.point.01,2016-10-06T18:20:00Z,2016-10-06T19:40:00Z,1,PRLA.20161005.01,PRLA.20161006.01.1.gill,8.7,9.7,658,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-06T18:20:00Z,2016-10-06T19:40:00Z,1.33,NA,NA,N,NA,20231227T012525Z,RELEASE-2024
3eb63436-4f79-4ec0-acff-d6204a296372,D09,PRLA,PRLA.AOS.riparian.point.01,2016-10-07T01:00:00Z,2016-10-07T03:30:00Z,1,PRLA.20161005.01,PRLA.20161006.01.1.e-fisher,9,9.7,665,electrofisher,NA,NA,30,20,200,30,20,200,90,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
df28330b-5a07-4b71-91e7-e5d71ceaf82b,D09,PRLA,PRLA.AOS.riparian.point.01,2016-10-07T01:00:00Z,2016-10-07T03:30:00Z,3,PRLA.20161005.01,PRLA.20161006.01.3.e-fisher,9,9.7,665,electrofisher,NA,NA,30,20,200,30,20,200,139,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass 3 was conducted and fish were caught but data was not recorded. Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
3b1852d5-1813-43d2-a55c-5e506abc430f,D09,PRLA,PRLA.AOS.riparian.point.01,2016-10-07T01:00:00Z,2016-10-07T03:30:00Z,2,PRLA.20161005.01,PRLA.20161006.01.2.e-fisher,9,9.7,665,electrofisher,NA,NA,30,20,200,30,20,200,138,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,Pass start and end time is total time for all 3 passes,20231227T012525Z,RELEASE-2024
7db9cc1b-c253-48cb-a094-53edc5aacdbb,D09,PRLA,PRLA.AOS.riparian.point.02,2016-10-07T02:35:00Z,2016-10-07T02:45:00Z,1,PRLA.20161005.02,PRLA.20161006.02.1.e-fisher,8.7,9.7,658,electrofisher,NA,NA,30,20,200,30,20,200,126,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
f9a909b9-3be6-4d4a-84b1-2f1641368fe0,D09,PRLA,PRLA.AOS.riparian.point.05,2016-10-07T03:50:00Z,2016-10-07T14:30:00Z,1,PRLA.20161004.05,PRLA.20161006.05.1.fyke,5.3,10.7,605,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-07T03:50:00Z,2016-10-07T14:30:00Z,10.66,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
0abd40eb-c237-467d-9fb3-4d225c1ef600,D09,PRLA,PRLA.AOS.riparian.point.07,2016-10-07T04:05:00Z,2016-10-07T14:10:00Z,1,PRLA.20161004.07,PRLA.20161006.07.1.fyke,8.2,9.4,650,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-07T04:05:00Z,2016-10-07T14:10:00Z,10,NA,NA,Y,NA,20231227T012525Z,RELEASE-2024
67b4e615-01d6-4787-b333-ade11060211b,D09,PRLA,PRLA.AOS.riparian.point.07,2016-10-13T19:24:00Z,2016-10-13T20:26:00Z,1,PRLA.20161004.07,PRLA.20161013.07.1.gill,7.8,12.3,652,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-13T19:24:00Z,2016-10-13T20:26:00Z,1,NA,NA,N,NA,20231227T012525Z,RELEASE-2024
693dd68c-0763-4b91-a7ed-17db8b703cdf,D09,PRLA,PRLA.AOS.riparian.point.05,2016-10-13T19:42:00Z,2016-10-13T20:42:00Z,1,PRLA.20161004.05,PRLA.20161013.05.1.gill,6.6,11.7,631,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2016-10-13T19:24:00Z,2016-10-13T20:26:00Z,1,NA,NA,N,NA,20231227T012525Z,RELEASE-2024
63411ea1-6792-4ad0-94bd-0a9b190e5f56,D09,PRLA,PRLA.AOS.riparian.point.01,2017-05-09T02:45:00Z,2017-05-09T03:03:00Z,1,PRLA.20170508.01,PRLA.20170508.01.1.e-fisher,14,8.7,971,electrofisher,NA,NA,30,20,200,30,20,200,117,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T040405Z,RELEASE-2024
b2afe283-c23f-4766-9270-bc02134d69e1,D09,PRLA,PRLA.AOS.riparian.point.01,2017-05-09T03:35:00Z,2017-05-09T03:44:00Z,2,PRLA.20170508.01,PRLA.20170508.01.2.e-fisher,14,8.7,971,electrofisher,NA,NA,30,20,200,30,20,200,112,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T040405Z,RELEASE-2024
ac28e4cf-316a-4feb-89fb-c177c81945a9,D09,PRLA,PRLA.AOS.riparian.point.01,2017-05-09T04:15:00Z,2017-05-09T04:22:00Z,3,PRLA.20170508.01,PRLA.20170508.01.3.e-fisher,14,8.7,971,electrofisher,NA,NA,30,20,200,30,20,200,108,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T040405Z,RELEASE-2024
215359e4-e349-4ae2-b096-335a2d056195,D09,PRLA,PRLA.AOS.riparian.point.03,2017-05-09T04:48:00Z,2017-05-09T04:57:00Z,1,PRLA.20170508.03,PRLA.20170508.03.1.e-fisher,13.7,9,966,electrofisher,NA,NA,30,20,200,30,20,200,138,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T040405Z,RELEASE-2024
298551f7-abc9-43cd-ae01-c68d98220227,D09,PRLA,PRLA.AOS.riparian.point.09,2017-05-09T13:50:00Z,2017-05-09T15:38:00Z,1,PRLA.20170509.09,PRLA.20170509.09.1.fyke,14.5,10.3,970,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-09T00:40:00Z,2017-05-09T13:50:00Z,13.17,6.9,NA,Y,NA,20231227T040405Z,RELEASE-2024
487e94dc-8a8b-4efa-ac4e-7c23a5e548aa,D09,PRLA,PRLA.AOS.riparian.point.08,2017-05-09T16:12:00Z,2017-05-09T18:00:00Z,1,PRLA.20170509.08,PRLA.20170509.08.1.gill,13.9,8.6,976,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-09T16:12:00Z,2017-05-09T18:00:00Z,1.8,NA,3.2,N,NA,20231227T040405Z,RELEASE-2024
49b56ae6-7e0c-41aa-9787-44c83eee17d3,D09,PRLA,PRLA.AOS.riparian.point.09,2017-05-09T16:27:00Z,2017-05-09T18:07:00Z,1,PRLA.20170509.09,PRLA.20170509.09.1.gill,14,8.2,974,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-09T16:27:00Z,2017-05-09T18:07:00Z,1.67,NA,3.2,N,NA,20231227T040405Z,RELEASE-2024
57f8fc12-6c66-4b0f-956a-dba73714cb98,D09,PRLA,PRLA.AOS.riparian.point.08,2017-05-09T16:43:00Z,2017-05-09T18:43:00Z,1,PRLA.20170509.08,PRLA.20170509.08.1.fyke,14.2,9.8,970,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-09T01:00:00Z,2017-05-09T16:00:00Z,15,7.4,NA,Y,High mortality rate in net (5-10%). Possibly due to duck in net.,20231227T040405Z,RELEASE-2024
2ef15051-32df-4c38-a0a3-c31554e189bb,D09,PRLA,PRLA.AOS.riparian.point.05,2017-05-10T02:39:00Z,2017-05-10T02:53:00Z,1,PRLA.20170509.05,PRLA.20170509.05.1.e-fisher,15.9,9.5,990,electrofisher,NA,NA,30,20,200,30,20,200,121,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,NA,20231227T040405Z,RELEASE-2024
67419089-6140-40b5-b5f5-fb4a0a168aa1,D09,PRLA,PRLA.AOS.riparian.point.05,2017-05-10T03:40:00Z,2017-05-10T03:53:00Z,2,PRLA.20170509.05,PRLA.20170509.05.2.e-fisher,15.9,9.5,990,electrofisher,NA,NA,30,20,200,30,20,200,145,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,stopped weighing due to wind gusting over 20mph,20231227T040405Z,RELEASE-2024
93108e61-0878-41b2-a9e1-e626a3f865c4,D09,PRLA,PRLA.AOS.riparian.point.05,2017-05-10T04:24:00Z,2017-05-10T04:36:00Z,3,PRLA.20170509.05,PRLA.20170509.05.3.e-fisher,15.9,9.5,990,electrofisher,NA,NA,30,20,200,30,20,200,160,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,stopped weighing due to wind gusts up to 20mph,20231227T040405Z,RELEASE-2024
ac9e199a-91e0-4f34-b6a5-df97d61ec176,D09,PRLA,PRLA.AOS.riparian.point.04,2017-05-10T05:00:00Z,2017-05-10T05:12:00Z,1,PRLA.20170510.04,PRLA.20170510.04.1.e-fisher,14.8,8.8,990,electrofisher,NA,NA,30,20,200,30,20,200,128,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,stopped weighing due to wind,20231227T040405Z,RELEASE-2024
dfd3f589-97fa-4246-86ae-526e6ef47ba5,D09,PRLA,PRLA.AOS.riparian.point.01,2017-05-10T13:31:00Z,2017-05-10T15:16:00Z,1,PRLA.20170508.01,PRLA.20170510.01.1.fyke,14.4,8.1,968,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-10T01:10:00Z,2017-05-10T13:31:00Z,12.35,4.9,NA,Y,NA,20231227T040405Z,RELEASE-2024
971b1125-fc76-405a-9729-9d8860091d00,D09,PRLA,PRLA.AOS.riparian.point.03,2017-05-10T15:40:00Z,2017-05-10T17:10:00Z,1,PRLA.20170508.03,PRLA.20170510.03.1.fyke,14.6,8.5,975,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-10T01:45:00Z,2017-05-10T15:40:00Z,13.92,7.3,NA,Y,NA,20231227T040405Z,RELEASE-2024
9147b490-e45e-4435-96b9-d1a39d368881,D09,PRLA,PRLA.AOS.riparian.point.03,2017-05-11T01:45:00Z,2017-05-11T01:50:00Z,1,PRLA.20170508.03,PRLA.20170510.03.1.gill,15,7.6,979,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-11T00:40:00Z,2017-05-11T01:45:00Z,1.08,NA,3,N,NA,20231227T040405Z,RELEASE-2024
19fbceb1-8144-46c9-a5de-a94fded8f6b7,D09,PRLA,PRLA.AOS.riparian.point.01,2017-05-11T01:55:00Z,2017-05-11T02:00:00Z,1,PRLA.20170508.01,PRLA.20170510.01.1.gill,15.2,7.8,980,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-11T00:30:00Z,2017-05-11T01:55:00Z,1.42,NA,3.1,N,NA,20231227T040405Z,RELEASE-2024
38138984-4f23-4e41-837b-315508588535,D09,PRLA,PRLA.AOS.riparian.point.09,2017-05-11T02:45:00Z,2017-05-11T03:00:00Z,1,PRLA.20170509.09,PRLA.20170510.09.1.e-fisher,14.8,8.4,974,electrofisher,NA,NA,30,20,200,30,20,200,167,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,windswept shore; wind about 10mph,20231227T040405Z,RELEASE-2024
64972c98-a824-4a28-8052-3415d22d264f,D09,PRLA,PRLA.AOS.riparian.point.09,2017-05-11T03:50:00Z,2017-05-11T04:05:00Z,2,PRLA.20170509.09,PRLA.20170510.09.2.e-fisher,14.8,8.4,974,electrofisher,NA,NA,30,20,200,30,20,200,160,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,wind 5-10mph,20231227T040405Z,RELEASE-2024
989b29f3-81f6-4e7e-a628-f5cda9fdec75,D09,PRLA,PRLA.AOS.riparian.point.09,2017-05-11T04:40:00Z,2017-05-11T04:53:00Z,3,PRLA.20170509.09,PRLA.20170510.09.3.e-fisher,14.8,8.4,974,electrofisher,NA,NA,30,20,200,30,20,200,155,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,wind 5-10mph,20231227T040405Z,RELEASE-2024
c133c150-416d-4a98-a141-52ca3ce82663,D09,PRLA,PRLA.AOS.riparian.point.08,2017-05-11T05:32:00Z,2017-05-11T05:40:00Z,1,PRLA.20170509.08,PRLA.20170511.08.1.e-fisher,14,6.3,981,electrofisher,NA,NA,30,20,200,30,20,200,124,0,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,NA,NA,NA,NA,NA,Y,windsheltered shore,20231227T040405Z,RELEASE-2024
040bfe3d-030a-4587-8d09-79425bb4ab95,D09,PRLA,PRLA.AOS.riparian.point.05,2017-05-11T14:20:00Z,2017-05-11T16:10:00Z,1,PRLA.20170509.05,PRLA.20170511.05.1.fyke,15.4,8.6,986,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-11T01:00:00Z,2017-05-11T14:20:00Z,13.33,7.6,NA,Y,NA,20231227T040405Z,RELEASE-2024
83162373-4b12-44ab-87bb-0b813a05f70c,D09,PRLA,PRLA.AOS.riparian.point.04,2017-05-11T16:20:00Z,2017-05-11T19:00:00Z,1,PRLA.20170510.04,PRLA.20170511.04.1.fyke,16.1,8.4,994,mini-fyke net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-11T01:10:00Z,2017-05-11T16:20:00Z,15.17,7.5,NA,Y,NA,20231227T040405Z,RELEASE-2024
1d245131-7d62-4614-8e29-83cecc18a16a,D09,PRLA,PRLA.AOS.riparian.point.05,2017-05-11T19:15:00Z,2017-05-11T20:40:00Z,1,PRLA.20170509.05,PRLA.20170511.05.1.gill,15.6,7.4,970,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-11T19:15:00Z,2017-05-11T20:40:00Z,1.42,NA,3.2,N,NA,20231227T040405Z,RELEASE-2024
8d948df6-8c8c-452c-ad3f-6be35667c62f,D09,PRLA,PRLA.AOS.riparian.point.04,2017-05-11T19:22:00Z,2017-05-11T20:30:00Z,1,PRLA.20170510.04,PRLA.20170511.04.1.gill,16.2,7.7,984,gill net,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-05-11T19:22:00Z,2017-05-11T20:30:00Z,1.13,NA,3,N,NA,20231227T040405Z,RELEASE-2024
10685c04-b978-4878-bd0c-981c304e9aa3,D09,PRLA,PRLA.AOS.riparian.point.08,2017-09-25T23:00:00Z,2017-09-26T00:26:00Z,1,PRLA.20170925.08,PRLA.20170925.08.1.gill,11.9,9.3,1116,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-09-25T23:08:00Z,2017-09-26T00:26:00Z,1.3,NA,2.8,N,NA,20231227T034225Z,RELEASE-2024
3b43b8f9-e1dc-47ce-9cd6-873bd17681f9,D09,PRLA,PRLA.AOS.riparian.point.09,2017-09-25T23:11:00Z,2017-09-26T00:33:00Z,1,PRLA.20170925.09,PRLA.20170925.09.1.gill,12,8.9,1120,gill net,pelagic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not compromised,2017-09-25T23:18:00Z,2017-09-26T00:32:00Z,1.23,NA,2.9,N,NA,20231227T034225Z,RELEASE-2024
8df24a88-e06d-4b44-a939-d4d098e26ef9,D09,PRLA,PRLA.AOS.riparian.point.09,2017-09-25T23:28:00Z,2017-09-26T18:05:00Z,1,PRLA.20170925.09,PRLA.20170925.09.1.fyke,11.7,10.6,1113,mini-fyke net,littoral,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,<10% compromised,2017-09-25T23:33:00Z,2017-09-26T16:09:00Z,16.6,7.3,NA,Y,Hole in last segment of net (~3in diameter),20231227T034225Z,RELEASE-2024
