"siteID","collectYear","collectMonth","mean_adjAshFreeDryMass","mean_weight","mean_length","mean_pH","mean_DO","mean_chlorophyll","mean_SWN","collectDate","mean_TN_Con_mgL","mean_TP_Con_mgL","mean_NH4_Con_mgL","mean_OrthoP_Con_mgL","mean_NO3NO2_Con_mgL"
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2015-06-02 18:15:00,NA,NA,0.058,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-10-18 14:35:00,NA,0.005,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-10-18 15:20:00,NA,NA,NA,NA,0.019
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-10-18 15:45:00,NA,NA,NA,NA,0.003
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-11-08 16:20:00,NA,NA,NA,0.064,0.011
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-11-08 17:45:00,NA,NA,0.464,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-11-21 15:35:00,0.2541,NA,NA,NA,0.009
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2016-11-21 16:15:00,NA,NA,0.133,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-03-08 15:30:00,NA,NA,NA,0.049,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-04-18 14:20:00,NA,NA,NA,NA,0.059
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-04-18 14:55:00,NA,0.005,0.047,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-04-18 15:45:00,0.3052,NA,NA,0.017,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-04-18 16:30:00,0.3449,NA,NA,0.019,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-05-02 14:55:00,0.3324,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-05-02 15:25:00,NA,0.008,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-05-02 16:27:00,NA,NA,0.065,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-06-06 14:38:00,0.285,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-06-06 15:03:00,NA,0.066,0.053,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-07-11 14:41:00,0.3234,0.072,NA,0.023,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-07-11 15:11:00,NA,NA,NA,0.023,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-07-11 16:22:00,NA,0.037,0.1085,0.0235,0.003
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-07-11 16:23:00,NA,NA,NA,0.026,0.03
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-08-01 14:16:00,NA,NA,NA,NA,0.0454
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-08-01 15:59:00,NA,NA,0.1901,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-08-29 14:25:00,NA,NA,NA,0.031,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-08-29 14:42:00,NA,NA,0.0617,0.028,0.0243
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-08-29 15:25:00,NA,NA,0.1124,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-08-29 15:40:00,NA,NA,0.3349,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-10-03 16:55:00,NA,0.072,NA,0.012,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-10-16 14:49:00,NA,NA,NA,0.018,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-10-16 16:16:00,NA,NA,NA,NA,0.0125
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-11-07 16:10:00,NA,NA,0.1064,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2017-11-07 16:28:00,0.2472,0.004,NA,NA,0.7019
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-02-13 18:28:00,NA,5e-04,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-05-07 15:38:00,NA,NA,NA,0.022,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-05-07 16:29:00,NA,NA,NA,NA,0.0812
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-05-22 15:44:00,NA,NA,0.0122,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-05-22 15:45:00,0.4827,NA,0.0113,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-06-05 17:20:00,0.3424,0.0186,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-06-05 17:40:00,0.2203,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-07-10 16:03:00,0.2968,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-07-10 16:28:00,NA,0.043,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-08-07 15:38:00,0.2927,NA,NA,0.014,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-09-11 14:16:00,NA,NA,NA,0.04,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-09-11 14:58:00,NA,NA,0.0066,0.087,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-10-02 15:59:00,NA,NA,NA,NA,0.023
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-10-16 16:35:00,NA,0.9505,NA,0.022,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-10-16 16:49:00,0.8338,NA,NA,0.066,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2018-11-06 16:42:00,NA,0.0477,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-02-18 17:45:00,0.4162,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-05-22 14:51:00,NA,NA,NA,NA,0.0245
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-06-04 17:42:00,NA,NA,NA,0.049,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-07-09 14:55:00,0.2597,0.319,NA,0.039,0.0123
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-07-09 15:20:00,0.4157,NA,0.2391,0.035,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-09-09 14:53:00,NA,0.223,0.0179,NA,6e-04
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-09-09 15:43:00,0.4734,0.2612,NA,NA,0.0131
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-10-01 14:53:00,NA,0.054,NA,NA,0.0034
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-10-01 15:06:00,NA,NA,0.1349,1.703,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-10-15 14:41:00,NA,0.068,0.0428,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-10-15 15:10:00,NA,0.0206,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2019-11-05 15:37:00,NA,NA,NA,NA,0.0038
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-02-03 16:47:00,NA,0.027,NA,0.0121,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-03-02 15:55:00,NA,NA,NA,0.0332,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-07-06 13:35:00,0.2373,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-07-06 13:51:00,0.328,0.0252,0.0948,0.0037,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-08-04 15:41:00,0.2919,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-08-04 16:34:00,NA,0.0257,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-09-01 17:41:00,NA,NA,NA,0.0115,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2020-10-20 16:38:00,0.1862,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-02-09 17:41:00,NA,0.0146,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-04-20 15:01:00,NA,NA,NA,NA,0.0014
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-04-20 15:32:00,NA,NA,NA,4e-04,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-06-01 15:48:00,0.2801,NA,0.0023,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-06-01 16:02:00,NA,NA,NA,NA,0.0182
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-07-06 15:30:00,NA,0.0228,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-08-09 17:25:00,0.2064,NA,8e-04,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-08-09 17:41:00,NA,NA,NA,0.0026,7e-04
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-09-07 15:38:00,NA,0.0071,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-09-07 15:46:00,NA,NA,0.044,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-10-05 14:59:00,NA,0.0082,0.0036,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-10-05 15:16:00,NA,NA,0.0462,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-10-19 15:57:00,NA,NA,NA,4e-04,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-10-19 16:00:00,NA,0.0253,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-11-02 16:32:00,NA,NA,NA,NA,0.0015
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2021-11-02 16:38:00,NA,NA,NA,0.0029,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-01-31 17:17:00,0.4128,0.02,NA,NA,0.0085
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-02-28 16:19:00,NA,0.0131,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-06-01 16:47:00,NA,0.0126,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-07-05 16:26:00,0.2439,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-07-05 16:35:00,NA,NA,NA,0.0042,0.0203
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-08-02 15:18:00,0.2287,0.0357,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-08-02 16:01:00,0.4404,0.2196,0.2082,NA,0.0122
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-10-11 16:46:00,0.2956,NA,NA,NA,0.0046
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-10-11 17:14:00,NA,NA,0.3966,0.0055,0.0023
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-11-01 16:05:00,NA,0.0291,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2022-11-15 17:39:00,NA,NA,NA,NA,0.0065
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-02-07 18:12:00,NA,NA,NA,9e-04,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-03-13 17:44:00,NA,NA,NA,1e-04,0.0125
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-04-04 18:09:00,NA,NA,0.0662,NA,0.0203
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-05-08 15:45:00,0.3831,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-06-05 15:03:00,NA,NA,NA,3e-04,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-06-05 15:47:00,NA,0.019,NA,0.0017,0.0562
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-07-05 16:16:00,0.3006,NA,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-07-05 16:49:00,NA,0.0215,NA,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-08-28 16:11:00,0.5591,NA,NA,NA,0.0013
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-10-04 15:35:00,NA,NA,NA,0.0012,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-10-04 15:39:00,NA,NA,0.3094,NA,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-10-16 15:17:00,NA,0.0093,NA,0.0022,NA
"CRAM",2019,9,0.000725,NA,NA,6.34770290394639,8.36753164556962,5.94443162074957,3.35364511691884,2023-10-16 15:31:00,NA,0.0359,NA,0.0068,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2014-05-14 15:15:00,2.75,0.118,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2016-10-19 15:05:00,NA,NA,0.037,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2016-10-19 15:30:00,NA,NA,0.04,NA,0.034
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2016-11-16 15:40:00,NA,NA,0.348,0.02,0.15
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2016-12-19 17:53:00,NA,NA,NA,0.043,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-02-13 16:15:00,NA,NA,NA,0.126,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-03-22 14:45:00,NA,0.003,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-04-12 15:15:00,NA,0.008,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-04-12 15:40:00,NA,0.013,0.235,0.02,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-05-03 14:00:00,NA,NA,0.046,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-05-03 14:20:00,NA,0.008,NA,0.014,0.014
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-06-08 14:10:00,NA,0.143,NA,0.004,0.015
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-06-08 15:10:00,3.876,NA,NA,0.015,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-07-06 14:05:00,NA,0.2155,NA,NA,0.009
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-07-06 15:00:00,NA,0.2184,0.044,0.046,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-08-03 15:09:00,NA,0.3927,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-09-06 13:50:00,NA,NA,0.0133,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-09-06 14:15:00,NA,NA,NA,0.023,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-10-19 14:25:00,NA,NA,0.1088,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-10-19 15:00:00,3.983,NA,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-10-19 15:20:00,NA,NA,NA,NA,0.0144
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-11-01 15:15:00,NA,NA,NA,NA,0.0232
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2017-11-01 15:37:00,NA,NA,NA,0.02,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2018-05-01 16:26:00,NA,0.3035,NA,0.016,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2018-07-05 15:20:00,5.191,NA,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2018-08-07 16:16:00,NA,NA,NA,2.218,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2018-10-16 16:03:00,NA,NA,NA,0.029,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2018-10-30 16:07:00,NA,NA,0.185,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2018-12-04 16:42:00,NA,0.3547,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2019-07-01 14:53:00,NA,NA,1.7878,0.094,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2019-08-06 15:55:00,NA,0.352,2.5827,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2019-09-04 16:00:00,NA,0.37395,0.394,NA,0.6754
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2019-10-16 17:05:00,NA,NA,0.0903,0.124,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2019-12-04 17:40:00,2.678,0.191,0.0968,0.15315,0.2893
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-01-09 15:12:00,NA,0.358,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-02-11 15:50:00,NA,NA,NA,NA,0.2395
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-03-10 16:15:00,NA,0.31,0.192,0.2536,0.1606
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-06-09 15:35:00,NA,0.2808,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-06-30 15:22:00,NA,0.4063,0.0066,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-08-04 15:07:00,NA,NA,0.119,NA,0.0013
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2020-09-02 13:27:00,NA,NA,0.0955,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2021-01-07 16:08:00,4,0.2441,NA,0.0156,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2021-02-02 17:15:00,NA,NA,NA,NA,3e-04
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2021-08-03 15:38:00,4.936,NA,NA,0.0445,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2021-10-12 13:33:00,NA,NA,NA,0.0041,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-01-04 16:53:00,NA,0.2281,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-02-08 17:15:00,5.818,0.2883,0.9667,NA,0.0042
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-03-08 16:30:00,NA,NA,0.1961,0.0038,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-04-26 15:29:00,NA,NA,0.0078,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-06-27 14:56:00,NA,0.266,NA,NA,4e-04
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-07-12 13:28:00,NA,0.35,NA,0.0479,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-09-06 14:44:00,NA,NA,0.0157,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-10-18 15:41:00,NA,NA,NA,0.004,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-11-01 16:08:00,NA,0.1874,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2022-11-29 18:26:00,NA,NA,0.1655,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2023-02-07 16:40:00,6.841,NA,NA,0.1513,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2023-03-20 16:29:00,7.821,0.4191,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2023-05-16 15:30:00,NA,0.156,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2023-06-06 13:30:00,NA,NA,0.0186,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2023-06-20 19:03:00,NA,0.1546,NA,NA,NA
"PRLA",2016,4,0.0017,NA,NA,NA,NA,NA,NA,2023-08-08 15:47:00,3.542,NA,0.0121,NA,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2014-05-14 15:15:00,2.75,0.118,NA,NA,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2016-10-19 15:05:00,NA,NA,0.037,NA,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2016-10-19 15:30:00,NA,NA,0.04,NA,0.034
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2016-11-16 15:40:00,NA,NA,0.348,0.02,0.15
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2016-12-19 17:53:00,NA,NA,NA,0.043,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2017-02-13 16:15:00,NA,NA,NA,0.126,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2017-03-22 14:45:00,NA,0.003,NA,NA,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2017-04-12 15:15:00,NA,0.008,NA,NA,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2017-04-12 15:40:00,NA,0.013,0.235,0.02,NA
"PRLA",2016,7,0.003025,NA,NA,NA,NA,NA,NA,2017-05-03 14:00:00,NA,NA,0.046,NA,NA
